date,ward,precinct,race,type,candidate,votes
2019-03-09,25,04,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,25,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,25,04,PRES OF BOA DEM,Total,JAMILAH NASHEED,55
2019-03-09,25,04,PRES OF BOA DEM,Total,MEGAN GREEN,63
2019-03-09,25,04,PRES OF BOA DEM,Total,LEWIS REED,46
2019-03-09,25,05,PRES OF BOA DEM,Polling,JAMILAH NASHEED,19
2019-03-09,25,05,PRES OF BOA DEM,Polling,MEGAN GREEN,19
2019-03-09,25,05,PRES OF BOA DEM,Polling,LEWIS REED,13
2019-03-09,25,05,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,0
2019-03-09,25,05,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,25,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,0
2019-03-09,25,05,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,25,05,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,25,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,25,05,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,25,05,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,25,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,25,05,PRES OF BOA DEM,Total,JAMILAH NASHEED,19
2019-03-09,25,05,PRES OF BOA DEM,Total,MEGAN GREEN,20
2019-03-09,25,05,PRES OF BOA DEM,Total,LEWIS REED,13
2019-03-09,25,06,PRES OF BOA DEM,Polling,JAMILAH NASHEED,0
2019-03-09,25,06,PRES OF BOA DEM,Polling,MEGAN GREEN,1
2019-03-09,25,06,PRES OF BOA DEM,Polling,LEWIS REED,0
2019-03-09,25,06,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,0
2019-03-09,25,06,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,25,06,PRES OF BOA DEM,ABSENTEE,LEWIS REED,0
2019-03-09,25,06,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,25,06,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,25,06,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,25,06,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,25,06,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,25,06,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,25,06,PRES OF BOA DEM,Total,JAMILAH NASHEED,0
2019-03-09,25,06,PRES OF BOA DEM,Total,MEGAN GREEN,2
2019-03-09,25,06,PRES OF BOA DEM,Total,LEWIS REED,0
2019-03-09,26,01,PRES OF BOA DEM,Polling,JAMILAH NASHEED,94
2019-03-09,26,01,PRES OF BOA DEM,Polling,MEGAN GREEN,19
2019-03-09,26,01,PRES OF BOA DEM,Polling,LEWIS REED,34
2019-03-09,26,01,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,5
2019-03-09,26,01,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,26,01,PRES OF BOA DEM,ABSENTEE,LEWIS REED,7
2019-03-09,26,01,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,26,01,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,26,01,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,26,01,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,26,01,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,26,01,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,26,01,PRES OF BOA DEM,Total,JAMILAH NASHEED,99
2019-03-09,26,01,PRES OF BOA DEM,Total,MEGAN GREEN,19
2019-03-09,26,01,PRES OF BOA DEM,Total,LEWIS REED,41
2019-03-09,26,02,PRES OF BOA DEM,Polling,JAMILAH NASHEED,70
2019-03-09,26,02,PRES OF BOA DEM,Polling,MEGAN GREEN,9
2019-03-09,26,02,PRES OF BOA DEM,Polling,LEWIS REED,23
2019-03-09,26,02,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,16
2019-03-09,26,02,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,26,02,PRES OF BOA DEM,ABSENTEE,LEWIS REED,4
2019-03-09,26,02,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,26,02,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,26,02,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,26,02,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,26,02,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,26,02,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,26,02,PRES OF BOA DEM,Total,JAMILAH NASHEED,86
2019-03-09,26,02,PRES OF BOA DEM,Total,MEGAN GREEN,10
2019-03-09,26,02,PRES OF BOA DEM,Total,LEWIS REED,27
2019-03-09,26,03,PRES OF BOA DEM,Polling,JAMILAH NASHEED,161
2019-03-09,26,03,PRES OF BOA DEM,Polling,MEGAN GREEN,91
2019-03-09,26,03,PRES OF BOA DEM,Polling,LEWIS REED,82
2019-03-09,26,03,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,11
2019-03-09,26,03,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,3
2019-03-09,26,03,PRES OF BOA DEM,ABSENTEE,LEWIS REED,15
2019-03-09,26,03,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,26,03,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,26,03,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,26,03,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,26,03,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,26,03,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,26,03,PRES OF BOA DEM,Total,JAMILAH NASHEED,172
2019-03-09,26,03,PRES OF BOA DEM,Total,MEGAN GREEN,94
2019-03-09,26,03,PRES OF BOA DEM,Total,LEWIS REED,97
2019-03-09,26,04,PRES OF BOA DEM,Polling,JAMILAH NASHEED,170
2019-03-09,26,04,PRES OF BOA DEM,Polling,MEGAN GREEN,39
2019-03-09,26,04,PRES OF BOA DEM,Polling,LEWIS REED,73
2019-03-09,26,04,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,22
2019-03-09,26,04,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,2
2019-03-09,26,04,PRES OF BOA DEM,ABSENTEE,LEWIS REED,18
2019-03-09,26,04,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,26,04,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,26,04,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,26,04,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,26,04,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,26,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,26,04,PRES OF BOA DEM,Total,JAMILAH NASHEED,192
2019-03-09,26,04,PRES OF BOA DEM,Total,MEGAN GREEN,41
2019-03-09,26,04,PRES OF BOA DEM,Total,LEWIS REED,91
2019-03-09,26,05,PRES OF BOA DEM,Polling,JAMILAH NASHEED,110
2019-03-09,26,05,PRES OF BOA DEM,Polling,MEGAN GREEN,8
2019-03-09,26,05,PRES OF BOA DEM,Polling,LEWIS REED,56
2019-03-09,26,05,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,4
2019-03-09,26,05,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,26,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,5
2019-03-09,26,05,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,1
2019-03-09,26,05,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,26,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,26,05,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,26,05,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,26,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,26,05,PRES OF BOA DEM,Total,JAMILAH NASHEED,115
2019-03-09,26,05,PRES OF BOA DEM,Total,MEGAN GREEN,8
2019-03-09,26,05,PRES OF BOA DEM,Total,LEWIS REED,61
2019-03-09,26,06,PRES OF BOA DEM,Polling,JAMILAH NASHEED,110
2019-03-09,26,06,PRES OF BOA DEM,Polling,MEGAN GREEN,32
2019-03-09,26,06,PRES OF BOA DEM,Polling,LEWIS REED,68
2019-03-09,26,06,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,19
2019-03-09,26,06,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,3
2019-03-09,26,06,PRES OF BOA DEM,ABSENTEE,LEWIS REED,12
2019-03-09,26,06,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,26,06,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,26,06,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,26,06,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,26,06,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,26,06,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,26,06,PRES OF BOA DEM,Total,JAMILAH NASHEED,129
2019-03-09,26,06,PRES OF BOA DEM,Total,MEGAN GREEN,35
2019-03-09,26,06,PRES OF BOA DEM,Total,LEWIS REED,80
2019-03-09,27,01,PRES OF BOA DEM,Polling,JAMILAH NASHEED,98
2019-03-09,27,01,PRES OF BOA DEM,Polling,MEGAN GREEN,8
2019-03-09,27,01,PRES OF BOA DEM,Polling,LEWIS REED,42
2019-03-09,27,01,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,12
2019-03-09,27,01,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,27,01,PRES OF BOA DEM,ABSENTEE,LEWIS REED,10
2019-03-09,27,01,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,1
2019-03-09,27,01,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,27,01,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,27,01,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,27,01,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,27,01,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,27,01,PRES OF BOA DEM,Total,JAMILAH NASHEED,111
2019-03-09,27,01,PRES OF BOA DEM,Total,MEGAN GREEN,8
2019-03-09,27,01,PRES OF BOA DEM,Total,LEWIS REED,52
2019-03-09,27,02,PRES OF BOA DEM,Polling,JAMILAH NASHEED,30
2019-03-09,27,02,PRES OF BOA DEM,Polling,MEGAN GREEN,5
2019-03-09,27,02,PRES OF BOA DEM,Polling,LEWIS REED,26
2019-03-09,27,02,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,3
2019-03-09,27,02,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,27,02,PRES OF BOA DEM,ABSENTEE,LEWIS REED,3
2019-03-09,27,02,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,27,02,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,27,02,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,27,02,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,27,02,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,27,02,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,27,02,PRES OF BOA DEM,Total,JAMILAH NASHEED,33
2019-03-09,27,02,PRES OF BOA DEM,Total,MEGAN GREEN,5
2019-03-09,27,02,PRES OF BOA DEM,Total,LEWIS REED,29
2019-03-09,27,03,PRES OF BOA DEM,Polling,JAMILAH NASHEED,56
2019-03-09,27,03,PRES OF BOA DEM,Polling,MEGAN GREEN,5
2019-03-09,27,03,PRES OF BOA DEM,Polling,LEWIS REED,23
2019-03-09,27,03,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,4
2019-03-09,27,03,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,27,03,PRES OF BOA DEM,ABSENTEE,LEWIS REED,4
2019-03-09,27,03,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,27,03,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,27,03,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,27,03,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,27,03,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,27,03,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,27,03,PRES OF BOA DEM,Total,JAMILAH NASHEED,60
2019-03-09,27,03,PRES OF BOA DEM,Total,MEGAN GREEN,6
2019-03-09,27,03,PRES OF BOA DEM,Total,LEWIS REED,27
2019-03-09,27,04,PRES OF BOA DEM,Polling,JAMILAH NASHEED,38
2019-03-09,27,04,PRES OF BOA DEM,Polling,MEGAN GREEN,3
2019-03-09,27,04,PRES OF BOA DEM,Polling,LEWIS REED,15
2019-03-09,27,04,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,5
2019-03-09,27,04,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,2
2019-03-09,27,04,PRES OF BOA DEM,ABSENTEE,LEWIS REED,4
2019-03-09,27,04,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,27,04,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,27,04,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,27,04,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,27,04,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,27,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,27,04,PRES OF BOA DEM,Total,JAMILAH NASHEED,43
2019-03-09,27,04,PRES OF BOA DEM,Total,MEGAN GREEN,5
2019-03-09,27,04,PRES OF BOA DEM,Total,LEWIS REED,19
2019-03-09,27,05,PRES OF BOA DEM,Polling,JAMILAH NASHEED,51
2019-03-09,27,05,PRES OF BOA DEM,Polling,MEGAN GREEN,0
2019-03-09,27,05,PRES OF BOA DEM,Polling,LEWIS REED,20
2019-03-09,27,05,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,9
2019-03-09,27,05,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,27,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,6
2019-03-09,27,05,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,27,05,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,27,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,27,05,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,27,05,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,27,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,27,05,PRES OF BOA DEM,Total,JAMILAH NASHEED,60
2019-03-09,27,05,PRES OF BOA DEM,Total,MEGAN GREEN,0
2019-03-09,27,05,PRES OF BOA DEM,Total,LEWIS REED,26
2019-03-09,27,06,PRES OF BOA DEM,Polling,JAMILAH NASHEED,72
2019-03-09,27,06,PRES OF BOA DEM,Polling,MEGAN GREEN,1
2019-03-09,27,06,PRES OF BOA DEM,Polling,LEWIS REED,30
2019-03-09,27,06,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,4
2019-03-09,27,06,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,27,06,PRES OF BOA DEM,ABSENTEE,LEWIS REED,6
2019-03-09,27,06,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,27,06,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,27,06,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,27,06,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,27,06,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,27,06,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,27,06,PRES OF BOA DEM,Total,JAMILAH NASHEED,76
2019-03-09,27,06,PRES OF BOA DEM,Total,MEGAN GREEN,2
2019-03-09,27,06,PRES OF BOA DEM,Total,LEWIS REED,36
2019-03-09,27,07,PRES OF BOA DEM,Polling,JAMILAH NASHEED,119
2019-03-09,27,07,PRES OF BOA DEM,Polling,MEGAN GREEN,9
2019-03-09,27,07,PRES OF BOA DEM,Polling,LEWIS REED,49
2019-03-09,27,07,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,10
2019-03-09,27,07,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,27,07,PRES OF BOA DEM,ABSENTEE,LEWIS REED,10
2019-03-09,27,07,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,27,07,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,27,07,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,27,07,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,27,07,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,27,07,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,27,07,PRES OF BOA DEM,Total,JAMILAH NASHEED,129
2019-03-09,27,07,PRES OF BOA DEM,Total,MEGAN GREEN,9
2019-03-09,27,07,PRES OF BOA DEM,Total,LEWIS REED,59
2019-03-09,27,08,PRES OF BOA DEM,Polling,JAMILAH NASHEED,53
2019-03-09,27,08,PRES OF BOA DEM,Polling,MEGAN GREEN,10
2019-03-09,27,08,PRES OF BOA DEM,Polling,LEWIS REED,43
2019-03-09,27,08,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,11
2019-03-09,27,08,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,27,08,PRES OF BOA DEM,ABSENTEE,LEWIS REED,1
2019-03-09,27,08,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,27,08,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,27,08,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,27,08,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,27,08,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,27,08,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,27,08,PRES OF BOA DEM,Total,JAMILAH NASHEED,64
2019-03-09,27,08,PRES OF BOA DEM,Total,MEGAN GREEN,10
2019-03-09,27,08,PRES OF BOA DEM,Total,LEWIS REED,44
2019-03-09,28,01,PRES OF BOA DEM,Polling,JAMILAH NASHEED,33
2019-03-09,28,01,PRES OF BOA DEM,Polling,MEGAN GREEN,52
2019-03-09,28,01,PRES OF BOA DEM,Polling,LEWIS REED,54
2019-03-09,28,01,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,2
2019-03-09,28,01,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,2
2019-03-09,28,01,PRES OF BOA DEM,ABSENTEE,LEWIS REED,1
2019-03-09,28,01,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,28,01,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,28,01,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,28,01,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,28,01,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,28,01,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,28,01,PRES OF BOA DEM,Total,JAMILAH NASHEED,35
2019-03-09,28,01,PRES OF BOA DEM,Total,MEGAN GREEN,54
2019-03-09,28,01,PRES OF BOA DEM,Total,LEWIS REED,55
2019-03-09,28,02,PRES OF BOA DEM,Polling,JAMILAH NASHEED,18
2019-03-09,28,02,PRES OF BOA DEM,Polling,MEGAN GREEN,67
2019-03-09,28,02,PRES OF BOA DEM,Polling,LEWIS REED,35
2019-03-09,28,02,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,0
2019-03-09,28,02,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,28,02,PRES OF BOA DEM,ABSENTEE,LEWIS REED,7
2019-03-09,28,02,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,28,02,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,28,02,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,28,02,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,28,02,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,28,02,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,28,02,PRES OF BOA DEM,Total,JAMILAH NASHEED,18
2019-03-09,28,02,PRES OF BOA DEM,Total,MEGAN GREEN,68
2019-03-09,28,02,PRES OF BOA DEM,Total,LEWIS REED,42
2019-03-09,28,04,PRES OF BOA DEM,Polling,JAMILAH NASHEED,19
2019-03-09,28,04,PRES OF BOA DEM,Polling,MEGAN GREEN,37
2019-03-09,28,04,PRES OF BOA DEM,Polling,LEWIS REED,51
2019-03-09,28,04,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,2
2019-03-09,28,04,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,28,04,PRES OF BOA DEM,ABSENTEE,LEWIS REED,5
2019-03-09,28,04,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,28,04,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,28,04,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,28,04,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,28,04,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,28,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,28,04,PRES OF BOA DEM,Total,JAMILAH NASHEED,21
2019-03-09,28,04,PRES OF BOA DEM,Total,MEGAN GREEN,38
2019-03-09,28,04,PRES OF BOA DEM,Total,LEWIS REED,56
2019-03-09,28,05,PRES OF BOA DEM,Polling,JAMILAH NASHEED,47
2019-03-09,28,05,PRES OF BOA DEM,Polling,MEGAN GREEN,48
2019-03-09,28,05,PRES OF BOA DEM,Polling,LEWIS REED,65
2019-03-09,28,05,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,6
2019-03-09,28,05,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,1
2019-03-09,28,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,3
2019-03-09,28,05,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,28,05,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,28,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,28,05,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,28,05,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,28,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,28,05,PRES OF BOA DEM,Total,JAMILAH NASHEED,53
2019-03-09,28,05,PRES OF BOA DEM,Total,MEGAN GREEN,49
2019-03-09,28,05,PRES OF BOA DEM,Total,LEWIS REED,68
2019-03-09,28,06,PRES OF BOA DEM,Polling,JAMILAH NASHEED,38
2019-03-09,28,06,PRES OF BOA DEM,Polling,MEGAN GREEN,82
2019-03-09,28,06,PRES OF BOA DEM,Polling,LEWIS REED,63
2019-03-09,28,06,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,1
2019-03-09,28,06,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,4
2019-03-09,28,06,PRES OF BOA DEM,ABSENTEE,LEWIS REED,3
2019-03-09,28,06,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,28,06,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,28,06,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,28,06,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,28,06,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,28,06,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,28,06,PRES OF BOA DEM,Total,JAMILAH NASHEED,39
2019-03-09,28,06,PRES OF BOA DEM,Total,MEGAN GREEN,86
2019-03-09,28,06,PRES OF BOA DEM,Total,LEWIS REED,66
2019-03-09,28,07,PRES OF BOA DEM,Polling,JAMILAH NASHEED,27
2019-03-09,28,07,PRES OF BOA DEM,Polling,MEGAN GREEN,51
2019-03-09,28,07,PRES OF BOA DEM,Polling,LEWIS REED,49
2019-03-09,28,07,PRES OF BOA DEM,ABSENTEE,JAMILAH NASHEED,1
2019-03-09,28,07,PRES OF BOA DEM,ABSENTEE,MEGAN GREEN,0
2019-03-09,28,07,PRES OF BOA DEM,ABSENTEE,LEWIS REED,2
2019-03-09,28,07,PRES OF BOA DEM,PROVISIONAL,JAMILAH NASHEED,0
2019-03-09,28,07,PRES OF BOA DEM,PROVISIONAL,MEGAN GREEN,0
2019-03-09,28,07,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
2019-03-09,28,07,PRES OF BOA DEM,HOUSE VOTES,JAMILAH NASHEED,0
2019-03-09,28,07,PRES OF BOA DEM,HOUSE VOTES,MEGAN GREEN,0
2019-03-09,28,07,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
2019-03-09,28,07,PRES OF BOA DEM,Total,JAMILAH NASHEED,28
2019-03-09,28,07,PRES OF BOA DEM,Total,MEGAN GREEN,51
