ward,precinct,race,type,candidate,votes
04,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,7
04,05,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,4
04,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,05,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,05,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,05,PRES OF BOA DEM,Total,LEWIS REED,71
04,05,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,17
04,06,PRES OF BOA DEM,Polling,LEWIS REED,60
04,06,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,5
04,06,PRES OF BOA DEM,ABSENTEE,LEWIS REED,3
04,06,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,0
04,06,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,06,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,06,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,06,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,06,PRES OF BOA DEM,Total,LEWIS REED,63
04,06,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,5
04,07,PRES OF BOA DEM,Polling,LEWIS REED,79
04,07,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,3
04,07,PRES OF BOA DEM,ABSENTEE,LEWIS REED,14
04,07,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,2
04,07,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,07,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,07,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,07,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,07,PRES OF BOA DEM,Total,LEWIS REED,93
04,07,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,5
04,08,PRES OF BOA DEM,Polling,LEWIS REED,9
04,08,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,2
04,08,PRES OF BOA DEM,ABSENTEE,LEWIS REED,1
04,08,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,1
04,08,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,08,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,08,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,08,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,08,PRES OF BOA DEM,Total,LEWIS REED,10
04,08,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,3
04,09,PRES OF BOA DEM,Polling,LEWIS REED,7
04,09,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,0
04,09,PRES OF BOA DEM,ABSENTEE,LEWIS REED,1
04,09,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,0
04,09,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,09,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,09,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,09,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,09,PRES OF BOA DEM,Total,LEWIS REED,8
04,09,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,0
04,10,PRES OF BOA DEM,Polling,LEWIS REED,13
04,10,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,1
04,10,PRES OF BOA DEM,ABSENTEE,LEWIS REED,3
04,10,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,1
04,10,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
04,10,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
04,10,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
04,10,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
04,10,PRES OF BOA DEM,Total,LEWIS REED,16
04,10,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,2
05,01,PRES OF BOA DEM,Polling,LEWIS REED,12
05,01,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,0
05,01,PRES OF BOA DEM,ABSENTEE,LEWIS REED,14
05,01,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,5
05,01,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
05,01,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
05,01,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
05,01,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
05,01,PRES OF BOA DEM,Total,LEWIS REED,26
05,01,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,5
05,02,PRES OF BOA DEM,Polling,LEWIS REED,20
05,02,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,0
05,02,PRES OF BOA DEM,ABSENTEE,LEWIS REED,2
05,02,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,0
05,02,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
05,02,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
05,02,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
05,02,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
05,02,PRES OF BOA DEM,Total,LEWIS REED,22
05,02,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,0
05,03,PRES OF BOA DEM,Polling,LEWIS REED,30
05,03,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,6
05,03,PRES OF BOA DEM,ABSENTEE,LEWIS REED,26
05,03,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,2
05,03,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
05,03,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
05,03,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
05,03,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
05,03,PRES OF BOA DEM,Total,LEWIS REED,56
05,03,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,8
05,04,PRES OF BOA DEM,Polling,LEWIS REED,5
05,04,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,0
05,04,PRES OF BOA DEM,ABSENTEE,LEWIS REED,1
05,04,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,2
05,04,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
05,04,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
05,04,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
05,04,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
05,04,PRES OF BOA DEM,Total,LEWIS REED,6
05,04,PRES OF BOA DEM,Total,JIMMIE MATTHEWS,2
05,05,PRES OF BOA DEM,Polling,LEWIS REED,16
05,05,PRES OF BOA DEM,Polling,JIMMIE MATTHEWS,4
05,05,PRES OF BOA DEM,ABSENTEE,LEWIS REED,4
05,05,PRES OF BOA DEM,ABSENTEE,JIMMIE MATTHEWS,0
05,05,PRES OF BOA DEM,PROVISIONAL,LEWIS REED,0
05,05,PRES OF BOA DEM,PROVISIONAL,JIMMIE MATTHEWS,0
05,05,PRES OF BOA DEM,HOUSE VOTES,LEWIS REED,0
05,05,PRES OF BOA DEM,HOUSE VOTES,JIMMIE MATTHEWS,0
05,05,PRES OF BOA DEM,Total,LEWIS REED,20
