date,ward,precinct,race,type,candidate,votes
2018-11-06,14,03,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,14,03,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,14,03,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,14,03,STATE AUDITOR,Total,SAUNDRA McDOWELL,75
2018-11-06,14,03,STATE AUDITOR,Total,NICOLE GALLOWAY,445
2018-11-06,14,03,STATE AUDITOR,Total,SEAN O'TOOLE,17
2018-11-06,14,04,STATE AUDITOR,Polling,SAUNDRA McDOWELL,138
2018-11-06,14,04,STATE AUDITOR,Polling,NICOLE GALLOWAY,677
2018-11-06,14,04,STATE AUDITOR,Polling,SEAN O'TOOLE,25
2018-11-06,14,04,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,10
2018-11-06,14,04,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,32
2018-11-06,14,04,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,14,04,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,14,04,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,14,04,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,14,04,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,14,04,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,14,04,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,14,04,STATE AUDITOR,Total,SAUNDRA McDOWELL,148
2018-11-06,14,04,STATE AUDITOR,Total,NICOLE GALLOWAY,709
2018-11-06,14,04,STATE AUDITOR,Total,SEAN O'TOOLE,25
2018-11-06,14,05,STATE AUDITOR,Polling,SAUNDRA McDOWELL,42
2018-11-06,14,05,STATE AUDITOR,Polling,NICOLE GALLOWAY,203
2018-11-06,14,05,STATE AUDITOR,Polling,SEAN O'TOOLE,5
2018-11-06,14,05,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,3
2018-11-06,14,05,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,11
2018-11-06,14,05,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,14,05,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,14,05,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,14,05,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,14,05,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,14,05,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,14,05,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,14,05,STATE AUDITOR,Total,SAUNDRA McDOWELL,45
2018-11-06,14,05,STATE AUDITOR,Total,NICOLE GALLOWAY,214
2018-11-06,14,05,STATE AUDITOR,Total,SEAN O'TOOLE,5
2018-11-06,14,06,STATE AUDITOR,Polling,SAUNDRA McDOWELL,115
2018-11-06,14,06,STATE AUDITOR,Polling,NICOLE GALLOWAY,418
2018-11-06,14,06,STATE AUDITOR,Polling,SEAN O'TOOLE,15
2018-11-06,14,06,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
2018-11-06,14,06,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,16
2018-11-06,14,06,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
2018-11-06,14,06,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,14,06,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,14,06,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,14,06,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,14,06,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,14,06,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,14,06,STATE AUDITOR,Total,SAUNDRA McDOWELL,116
2018-11-06,14,06,STATE AUDITOR,Total,NICOLE GALLOWAY,434
2018-11-06,14,06,STATE AUDITOR,Total,SEAN O'TOOLE,16
2018-11-06,14,07,STATE AUDITOR,Polling,SAUNDRA McDOWELL,15
2018-11-06,14,07,STATE AUDITOR,Polling,NICOLE GALLOWAY,51
2018-11-06,14,07,STATE AUDITOR,Polling,SEAN O'TOOLE,1
2018-11-06,14,07,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
2018-11-06,14,07,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,1
2018-11-06,14,07,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,14,07,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,14,07,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,14,07,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,14,07,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,14,07,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,14,07,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,14,07,STATE AUDITOR,Total,SAUNDRA McDOWELL,15
2018-11-06,14,07,STATE AUDITOR,Total,NICOLE GALLOWAY,52
2018-11-06,14,07,STATE AUDITOR,Total,SEAN O'TOOLE,1
2018-11-06,14,08,STATE AUDITOR,Polling,SAUNDRA McDOWELL,3
2018-11-06,14,08,STATE AUDITOR,Polling,NICOLE GALLOWAY,22
2018-11-06,14,08,STATE AUDITOR,Polling,SEAN O'TOOLE,0
2018-11-06,14,08,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
2018-11-06,14,08,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,1
2018-11-06,14,08,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,14,08,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,14,08,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,14,08,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,14,08,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,14,08,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,14,08,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,14,08,STATE AUDITOR,Total,SAUNDRA McDOWELL,3
2018-11-06,14,08,STATE AUDITOR,Total,NICOLE GALLOWAY,23
2018-11-06,14,08,STATE AUDITOR,Total,SEAN O'TOOLE,0
2018-11-06,14,09,STATE AUDITOR,Polling,SAUNDRA McDOWELL,23
2018-11-06,14,09,STATE AUDITOR,Polling,NICOLE GALLOWAY,139
2018-11-06,14,09,STATE AUDITOR,Polling,SEAN O'TOOLE,2
2018-11-06,14,09,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,3
2018-11-06,14,09,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,13
2018-11-06,14,09,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
2018-11-06,14,09,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,14,09,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,14,09,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,14,09,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,14,09,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,14,09,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,14,09,STATE AUDITOR,Total,SAUNDRA McDOWELL,26
2018-11-06,14,09,STATE AUDITOR,Total,NICOLE GALLOWAY,152
2018-11-06,14,09,STATE AUDITOR,Total,SEAN O'TOOLE,3
2018-11-06,15,01,STATE AUDITOR,Polling,SAUNDRA McDOWELL,75
2018-11-06,15,01,STATE AUDITOR,Polling,NICOLE GALLOWAY,716
2018-11-06,15,01,STATE AUDITOR,Polling,SEAN O'TOOLE,17
2018-11-06,15,01,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,5
2018-11-06,15,01,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,55
2018-11-06,15,01,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,15,01,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,15,01,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,15,01,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,15,01,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,15,01,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,15,01,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,15,01,STATE AUDITOR,Total,SAUNDRA McDOWELL,80
2018-11-06,15,01,STATE AUDITOR,Total,NICOLE GALLOWAY,771
2018-11-06,15,01,STATE AUDITOR,Total,SEAN O'TOOLE,17
2018-11-06,15,02,STATE AUDITOR,Polling,SAUNDRA McDOWELL,96
2018-11-06,15,02,STATE AUDITOR,Polling,NICOLE GALLOWAY,912
2018-11-06,15,02,STATE AUDITOR,Polling,SEAN O'TOOLE,21
2018-11-06,15,02,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,4
2018-11-06,15,02,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,87
2018-11-06,15,02,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,15,02,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,15,02,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,15,02,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,15,02,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,15,02,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,15,02,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,15,02,STATE AUDITOR,Total,SAUNDRA McDOWELL,100
2018-11-06,15,02,STATE AUDITOR,Total,NICOLE GALLOWAY,999
2018-11-06,15,02,STATE AUDITOR,Total,SEAN O'TOOLE,21
2018-11-06,15,03,STATE AUDITOR,Polling,SAUNDRA McDOWELL,103
2018-11-06,15,03,STATE AUDITOR,Polling,NICOLE GALLOWAY,1014
2018-11-06,15,03,STATE AUDITOR,Polling,SEAN O'TOOLE,26
2018-11-06,15,03,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
2018-11-06,15,03,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,65
2018-11-06,15,03,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,2
2018-11-06,15,03,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,15,03,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,15,03,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,15,03,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,15,03,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,15,03,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,15,03,STATE AUDITOR,Total,SAUNDRA McDOWELL,104
2018-11-06,15,03,STATE AUDITOR,Total,NICOLE GALLOWAY,1079
2018-11-06,15,03,STATE AUDITOR,Total,SEAN O'TOOLE,28
2018-11-06,15,04,STATE AUDITOR,Polling,SAUNDRA McDOWELL,41
2018-11-06,15,04,STATE AUDITOR,Polling,NICOLE GALLOWAY,389
2018-11-06,15,04,STATE AUDITOR,Polling,SEAN O'TOOLE,6
2018-11-06,15,04,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,1
2018-11-06,15,04,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,18
2018-11-06,15,04,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,15,04,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,15,04,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,1
2018-11-06,15,04,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,15,04,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,15,04,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,15,04,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,15,04,STATE AUDITOR,Total,SAUNDRA McDOWELL,42
2018-11-06,15,04,STATE AUDITOR,Total,NICOLE GALLOWAY,408
2018-11-06,15,04,STATE AUDITOR,Total,SEAN O'TOOLE,6
2018-11-06,15,05,STATE AUDITOR,Polling,SAUNDRA McDOWELL,82
2018-11-06,15,05,STATE AUDITOR,Polling,NICOLE GALLOWAY,700
2018-11-06,15,05,STATE AUDITOR,Polling,SEAN O'TOOLE,19
2018-11-06,15,05,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,3
2018-11-06,15,05,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,37
2018-11-06,15,05,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,15,05,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,15,05,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,15,05,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,15,05,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,15,05,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,15,05,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,15,05,STATE AUDITOR,Total,SAUNDRA McDOWELL,85
2018-11-06,15,05,STATE AUDITOR,Total,NICOLE GALLOWAY,737
2018-11-06,15,05,STATE AUDITOR,Total,SEAN O'TOOLE,19
2018-11-06,15,06,STATE AUDITOR,Polling,SAUNDRA McDOWELL,57
2018-11-06,15,06,STATE AUDITOR,Polling,NICOLE GALLOWAY,268
2018-11-06,15,06,STATE AUDITOR,Polling,SEAN O'TOOLE,5
2018-11-06,15,06,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,5
2018-11-06,15,06,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,11
2018-11-06,15,06,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,15,06,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,15,06,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,15,06,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,15,06,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,15,06,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,15,06,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,15,06,STATE AUDITOR,Total,SAUNDRA McDOWELL,62
2018-11-06,15,06,STATE AUDITOR,Total,NICOLE GALLOWAY,279
2018-11-06,15,06,STATE AUDITOR,Total,SEAN O'TOOLE,5
2018-11-06,15,07,STATE AUDITOR,Polling,SAUNDRA McDOWELL,0
2018-11-06,15,07,STATE AUDITOR,Polling,NICOLE GALLOWAY,1
2018-11-06,15,07,STATE AUDITOR,Polling,SEAN O'TOOLE,0
2018-11-06,15,07,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,0
2018-11-06,15,07,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,0
2018-11-06,15,07,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,15,07,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,15,07,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,15,07,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,15,07,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,15,07,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,15,07,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,15,07,STATE AUDITOR,Total,SAUNDRA McDOWELL,0
2018-11-06,15,07,STATE AUDITOR,Total,NICOLE GALLOWAY,1
2018-11-06,15,07,STATE AUDITOR,Total,SEAN O'TOOLE,0
2018-11-06,16,01,STATE AUDITOR,Polling,SAUNDRA McDOWELL,206
2018-11-06,16,01,STATE AUDITOR,Polling,NICOLE GALLOWAY,518
2018-11-06,16,01,STATE AUDITOR,Polling,SEAN O'TOOLE,16
2018-11-06,16,01,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,18
2018-11-06,16,01,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,29
2018-11-06,16,01,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,3
2018-11-06,16,01,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,16,01,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,16,01,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,16,01,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,16,01,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,16,01,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,16,01,STATE AUDITOR,Total,SAUNDRA McDOWELL,224
2018-11-06,16,01,STATE AUDITOR,Total,NICOLE GALLOWAY,547
2018-11-06,16,01,STATE AUDITOR,Total,SEAN O'TOOLE,19
2018-11-06,16,02,STATE AUDITOR,Polling,SAUNDRA McDOWELL,241
2018-11-06,16,02,STATE AUDITOR,Polling,NICOLE GALLOWAY,605
2018-11-06,16,02,STATE AUDITOR,Polling,SEAN O'TOOLE,11
2018-11-06,16,02,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,15
2018-11-06,16,02,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,47
2018-11-06,16,02,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,3
2018-11-06,16,02,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,16,02,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,16,02,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,16,02,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,16,02,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,16,02,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,16,02,STATE AUDITOR,Total,SAUNDRA McDOWELL,256
2018-11-06,16,02,STATE AUDITOR,Total,NICOLE GALLOWAY,652
2018-11-06,16,02,STATE AUDITOR,Total,SEAN O'TOOLE,14
2018-11-06,16,03,STATE AUDITOR,Polling,SAUNDRA McDOWELL,169
2018-11-06,16,03,STATE AUDITOR,Polling,NICOLE GALLOWAY,662
2018-11-06,16,03,STATE AUDITOR,Polling,SEAN O'TOOLE,11
2018-11-06,16,03,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,9
2018-11-06,16,03,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,39
2018-11-06,16,03,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
2018-11-06,16,03,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,16,03,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,16,03,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,16,03,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,16,03,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,16,03,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,16,03,STATE AUDITOR,Total,SAUNDRA McDOWELL,178
2018-11-06,16,03,STATE AUDITOR,Total,NICOLE GALLOWAY,701
2018-11-06,16,03,STATE AUDITOR,Total,SEAN O'TOOLE,12
2018-11-06,16,04,STATE AUDITOR,Polling,SAUNDRA McDOWELL,249
2018-11-06,16,04,STATE AUDITOR,Polling,NICOLE GALLOWAY,590
2018-11-06,16,04,STATE AUDITOR,Polling,SEAN O'TOOLE,16
2018-11-06,16,04,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,22
2018-11-06,16,04,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,37
2018-11-06,16,04,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,2
2018-11-06,16,04,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,16,04,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,16,04,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,16,04,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,16,04,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,16,04,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,16,04,STATE AUDITOR,Total,SAUNDRA McDOWELL,271
2018-11-06,16,04,STATE AUDITOR,Total,NICOLE GALLOWAY,627
2018-11-06,16,04,STATE AUDITOR,Total,SEAN O'TOOLE,18
2018-11-06,16,05,STATE AUDITOR,Polling,SAUNDRA McDOWELL,183
2018-11-06,16,05,STATE AUDITOR,Polling,NICOLE GALLOWAY,650
2018-11-06,16,05,STATE AUDITOR,Polling,SEAN O'TOOLE,17
2018-11-06,16,05,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,12
2018-11-06,16,05,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,29
2018-11-06,16,05,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,2
2018-11-06,16,05,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,16,05,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,16,05,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,16,05,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,16,05,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,16,05,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,16,05,STATE AUDITOR,Total,SAUNDRA McDOWELL,195
2018-11-06,16,05,STATE AUDITOR,Total,NICOLE GALLOWAY,679
2018-11-06,16,05,STATE AUDITOR,Total,SEAN O'TOOLE,19
2018-11-06,16,06,STATE AUDITOR,Polling,SAUNDRA McDOWELL,184
2018-11-06,16,06,STATE AUDITOR,Polling,NICOLE GALLOWAY,512
2018-11-06,16,06,STATE AUDITOR,Polling,SEAN O'TOOLE,6
2018-11-06,16,06,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,16
2018-11-06,16,06,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,51
2018-11-06,16,06,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
2018-11-06,16,06,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,16,06,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,16,06,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,16,06,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,16,06,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,16,06,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,16,06,STATE AUDITOR,Total,SAUNDRA McDOWELL,200
2018-11-06,16,06,STATE AUDITOR,Total,NICOLE GALLOWAY,563
2018-11-06,16,06,STATE AUDITOR,Total,SEAN O'TOOLE,7
2018-11-06,16,07,STATE AUDITOR,Polling,SAUNDRA McDOWELL,195
2018-11-06,16,07,STATE AUDITOR,Polling,NICOLE GALLOWAY,493
2018-11-06,16,07,STATE AUDITOR,Polling,SEAN O'TOOLE,18
2018-11-06,16,07,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,18
2018-11-06,16,07,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,30
2018-11-06,16,07,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,1
2018-11-06,16,07,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,16,07,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,16,07,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,16,07,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,16,07,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,16,07,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,16,07,STATE AUDITOR,Total,SAUNDRA McDOWELL,213
2018-11-06,16,07,STATE AUDITOR,Total,NICOLE GALLOWAY,523
2018-11-06,16,07,STATE AUDITOR,Total,SEAN O'TOOLE,19
2018-11-06,16,08,STATE AUDITOR,Polling,SAUNDRA McDOWELL,68
2018-11-06,16,08,STATE AUDITOR,Polling,NICOLE GALLOWAY,216
2018-11-06,16,08,STATE AUDITOR,Polling,SEAN O'TOOLE,7
2018-11-06,16,08,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,3
2018-11-06,16,08,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,19
2018-11-06,16,08,STATE AUDITOR,ABSENTEE,SEAN O'TOOLE,0
2018-11-06,16,08,STATE AUDITOR,PROVISIONAL,SAUNDRA McDOWELL,0
2018-11-06,16,08,STATE AUDITOR,PROVISIONAL,NICOLE GALLOWAY,0
2018-11-06,16,08,STATE AUDITOR,PROVISIONAL,SEAN O'TOOLE,0
2018-11-06,16,08,STATE AUDITOR,HOUSE VOTES,SAUNDRA McDOWELL,0
2018-11-06,16,08,STATE AUDITOR,HOUSE VOTES,NICOLE GALLOWAY,0
2018-11-06,16,08,STATE AUDITOR,HOUSE VOTES,SEAN O'TOOLE,0
2018-11-06,16,08,STATE AUDITOR,Total,SAUNDRA McDOWELL,71
2018-11-06,16,08,STATE AUDITOR,Total,NICOLE GALLOWAY,235
2018-11-06,16,08,STATE AUDITOR,Total,SEAN O'TOOLE,7
2018-11-06,17,01,STATE AUDITOR,Polling,SAUNDRA McDOWELL,28
2018-11-06,17,01,STATE AUDITOR,Polling,NICOLE GALLOWAY,269
2018-11-06,17,01,STATE AUDITOR,Polling,SEAN O'TOOLE,4
2018-11-06,17,01,STATE AUDITOR,ABSENTEE,SAUNDRA McDOWELL,5
2018-11-06,17,01,STATE AUDITOR,ABSENTEE,NICOLE GALLOWAY,29
