date,ward,precinct,race,type,candidate,votes
2017-03-07,12,09,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,12,09,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,12,09,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,12,09,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,12,09,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,12,09,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,12,09,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,12,09,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,12,09,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,12,09,MAYOR - REP,Total,ANDY KARANDZIEFF,1
2017-03-07,12,09,MAYOR - REP,Total,JIM OSHER,1
2017-03-07,12,09,MAYOR - REP,Total,ANDREW JONES,1
2017-03-07,13,01,MAYOR - REP,Polling,ANDY KARANDZIEFF,5
2017-03-07,13,01,MAYOR - REP,Polling,JIM OSHER,5
2017-03-07,13,01,MAYOR - REP,Polling,ANDREW JONES,14
2017-03-07,13,01,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,13,01,MAYOR - REP,ABSENTEE,JIM OSHER,2
2017-03-07,13,01,MAYOR - REP,ABSENTEE,ANDREW JONES,1
2017-03-07,13,01,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,13,01,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,13,01,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,13,01,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,13,01,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,13,01,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,13,01,MAYOR - REP,Total,ANDY KARANDZIEFF,5
2017-03-07,13,01,MAYOR - REP,Total,JIM OSHER,7
2017-03-07,13,01,MAYOR - REP,Total,ANDREW JONES,15
2017-03-07,13,02,MAYOR - REP,Polling,ANDY KARANDZIEFF,5
2017-03-07,13,02,MAYOR - REP,Polling,JIM OSHER,5
2017-03-07,13,02,MAYOR - REP,Polling,ANDREW JONES,20
2017-03-07,13,02,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,1
2017-03-07,13,02,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,13,02,MAYOR - REP,ABSENTEE,ANDREW JONES,2
2017-03-07,13,02,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,13,02,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,13,02,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,13,02,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,13,02,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,13,02,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,13,02,MAYOR - REP,Total,ANDY KARANDZIEFF,6
2017-03-07,13,02,MAYOR - REP,Total,JIM OSHER,5
2017-03-07,13,02,MAYOR - REP,Total,ANDREW JONES,22
2017-03-07,13,03,MAYOR - REP,Polling,ANDY KARANDZIEFF,3
2017-03-07,13,03,MAYOR - REP,Polling,JIM OSHER,1
2017-03-07,13,03,MAYOR - REP,Polling,ANDREW JONES,4
2017-03-07,13,03,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,1
2017-03-07,13,03,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,13,03,MAYOR - REP,ABSENTEE,ANDREW JONES,2
2017-03-07,13,03,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,13,03,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,13,03,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,13,03,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,13,03,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,13,03,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,13,03,MAYOR - REP,Total,ANDY KARANDZIEFF,4
2017-03-07,13,03,MAYOR - REP,Total,JIM OSHER,1
2017-03-07,13,03,MAYOR - REP,Total,ANDREW JONES,6
2017-03-07,13,04,MAYOR - REP,Polling,ANDY KARANDZIEFF,3
2017-03-07,13,04,MAYOR - REP,Polling,JIM OSHER,1
2017-03-07,13,04,MAYOR - REP,Polling,ANDREW JONES,18
2017-03-07,13,04,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,1
2017-03-07,13,04,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,13,04,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,13,04,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,13,04,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,13,04,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,13,04,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,13,04,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,13,04,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,13,04,MAYOR - REP,Total,ANDY KARANDZIEFF,4
2017-03-07,13,04,MAYOR - REP,Total,JIM OSHER,1
2017-03-07,13,04,MAYOR - REP,Total,ANDREW JONES,18
2017-03-07,13,06,MAYOR - REP,Polling,ANDY KARANDZIEFF,7
2017-03-07,13,06,MAYOR - REP,Polling,JIM OSHER,2
2017-03-07,13,06,MAYOR - REP,Polling,ANDREW JONES,13
2017-03-07,13,06,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,13,06,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,13,06,MAYOR - REP,ABSENTEE,ANDREW JONES,2
2017-03-07,13,06,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,13,06,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,13,06,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,13,06,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,13,06,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,13,06,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,13,06,MAYOR - REP,Total,ANDY KARANDZIEFF,7
2017-03-07,13,06,MAYOR - REP,Total,JIM OSHER,2
2017-03-07,13,06,MAYOR - REP,Total,ANDREW JONES,15
2017-03-07,13,07,MAYOR - REP,Polling,ANDY KARANDZIEFF,0
2017-03-07,13,07,MAYOR - REP,Polling,JIM OSHER,0
2017-03-07,13,07,MAYOR - REP,Polling,ANDREW JONES,1
2017-03-07,13,07,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,13,07,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,13,07,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,13,07,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,13,07,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,13,07,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,13,07,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,13,07,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,13,07,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,13,07,MAYOR - REP,Total,ANDY KARANDZIEFF,0
2017-03-07,13,07,MAYOR - REP,Total,JIM OSHER,0
2017-03-07,13,07,MAYOR - REP,Total,ANDREW JONES,1
2017-03-07,14,01,MAYOR - REP,Polling,ANDY KARANDZIEFF,4
2017-03-07,14,01,MAYOR - REP,Polling,JIM OSHER,3
2017-03-07,14,01,MAYOR - REP,Polling,ANDREW JONES,17
2017-03-07,14,01,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,14,01,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,14,01,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,01,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,01,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,01,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,01,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,01,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,01,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,01,MAYOR - REP,Total,ANDY KARANDZIEFF,4
2017-03-07,14,01,MAYOR - REP,Total,JIM OSHER,3
2017-03-07,14,01,MAYOR - REP,Total,ANDREW JONES,17
2017-03-07,14,02,MAYOR - REP,Polling,ANDY KARANDZIEFF,5
2017-03-07,14,02,MAYOR - REP,Polling,JIM OSHER,4
2017-03-07,14,02,MAYOR - REP,Polling,ANDREW JONES,7
2017-03-07,14,02,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,1
2017-03-07,14,02,MAYOR - REP,ABSENTEE,JIM OSHER,1
2017-03-07,14,02,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,02,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,02,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,02,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,02,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,02,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,02,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,02,MAYOR - REP,Total,ANDY KARANDZIEFF,6
2017-03-07,14,02,MAYOR - REP,Total,JIM OSHER,5
2017-03-07,14,02,MAYOR - REP,Total,ANDREW JONES,7
2017-03-07,14,03,MAYOR - REP,Polling,ANDY KARANDZIEFF,6
2017-03-07,14,03,MAYOR - REP,Polling,JIM OSHER,4
2017-03-07,14,03,MAYOR - REP,Polling,ANDREW JONES,3
2017-03-07,14,03,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,1
2017-03-07,14,03,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,14,03,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,03,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,03,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,03,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,03,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,03,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,03,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,03,MAYOR - REP,Total,ANDY KARANDZIEFF,7
2017-03-07,14,03,MAYOR - REP,Total,JIM OSHER,4
2017-03-07,14,03,MAYOR - REP,Total,ANDREW JONES,3
2017-03-07,14,04,MAYOR - REP,Polling,ANDY KARANDZIEFF,3
2017-03-07,14,04,MAYOR - REP,Polling,JIM OSHER,4
2017-03-07,14,04,MAYOR - REP,Polling,ANDREW JONES,13
2017-03-07,14,04,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,14,04,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,14,04,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,04,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,04,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,04,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,04,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,04,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,04,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,04,MAYOR - REP,Total,ANDY KARANDZIEFF,3
2017-03-07,14,04,MAYOR - REP,Total,JIM OSHER,4
2017-03-07,14,04,MAYOR - REP,Total,ANDREW JONES,13
2017-03-07,14,05,MAYOR - REP,Polling,ANDY KARANDZIEFF,2
2017-03-07,14,05,MAYOR - REP,Polling,JIM OSHER,2
2017-03-07,14,05,MAYOR - REP,Polling,ANDREW JONES,2
2017-03-07,14,05,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,14,05,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,14,05,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,05,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,05,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,05,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,05,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,05,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,05,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,05,MAYOR - REP,Total,ANDY KARANDZIEFF,2
2017-03-07,14,05,MAYOR - REP,Total,JIM OSHER,2
2017-03-07,14,05,MAYOR - REP,Total,ANDREW JONES,2
2017-03-07,14,06,MAYOR - REP,Polling,ANDY KARANDZIEFF,6
2017-03-07,14,06,MAYOR - REP,Polling,JIM OSHER,2
2017-03-07,14,06,MAYOR - REP,Polling,ANDREW JONES,5
2017-03-07,14,06,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,1
2017-03-07,14,06,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,14,06,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,06,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,06,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,06,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,06,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,06,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,06,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,06,MAYOR - REP,Total,ANDY KARANDZIEFF,7
2017-03-07,14,06,MAYOR - REP,Total,JIM OSHER,2
2017-03-07,14,06,MAYOR - REP,Total,ANDREW JONES,5
2017-03-07,14,07,MAYOR - REP,Polling,ANDY KARANDZIEFF,1
2017-03-07,14,07,MAYOR - REP,Polling,JIM OSHER,0
2017-03-07,14,07,MAYOR - REP,Polling,ANDREW JONES,0
2017-03-07,14,07,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,14,07,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,14,07,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,07,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,07,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,07,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,07,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,07,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,07,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,07,MAYOR - REP,Total,ANDY KARANDZIEFF,1
2017-03-07,14,07,MAYOR - REP,Total,JIM OSHER,0
2017-03-07,14,07,MAYOR - REP,Total,ANDREW JONES,0
2017-03-07,14,08,MAYOR - REP,Polling,ANDY KARANDZIEFF,0
2017-03-07,14,08,MAYOR - REP,Polling,JIM OSHER,0
2017-03-07,14,08,MAYOR - REP,Polling,ANDREW JONES,2
2017-03-07,14,08,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,14,08,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,14,08,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,08,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,08,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,08,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,08,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,08,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,08,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,08,MAYOR - REP,Total,ANDY KARANDZIEFF,0
2017-03-07,14,08,MAYOR - REP,Total,JIM OSHER,0
2017-03-07,14,08,MAYOR - REP,Total,ANDREW JONES,2
2017-03-07,14,09,MAYOR - REP,Polling,ANDY KARANDZIEFF,1
2017-03-07,14,09,MAYOR - REP,Polling,JIM OSHER,0
2017-03-07,14,09,MAYOR - REP,Polling,ANDREW JONES,2
2017-03-07,14,09,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,14,09,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,14,09,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,14,09,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,14,09,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,14,09,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,14,09,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,14,09,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,14,09,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,14,09,MAYOR - REP,Total,ANDY KARANDZIEFF,1
2017-03-07,14,09,MAYOR - REP,Total,JIM OSHER,0
2017-03-07,14,09,MAYOR - REP,Total,ANDREW JONES,2
2017-03-07,15,01,MAYOR - REP,Polling,ANDY KARANDZIEFF,1
2017-03-07,15,01,MAYOR - REP,Polling,JIM OSHER,1
2017-03-07,15,01,MAYOR - REP,Polling,ANDREW JONES,3
2017-03-07,15,01,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,15,01,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,15,01,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,15,01,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,15,01,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,15,01,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,15,01,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,15,01,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,15,01,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,15,01,MAYOR - REP,Total,ANDY KARANDZIEFF,1
2017-03-07,15,01,MAYOR - REP,Total,JIM OSHER,1
2017-03-07,15,01,MAYOR - REP,Total,ANDREW JONES,3
2017-03-07,15,02,MAYOR - REP,Polling,ANDY KARANDZIEFF,0
2017-03-07,15,02,MAYOR - REP,Polling,JIM OSHER,3
2017-03-07,15,02,MAYOR - REP,Polling,ANDREW JONES,11
2017-03-07,15,02,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,15,02,MAYOR - REP,ABSENTEE,JIM OSHER,1
2017-03-07,15,02,MAYOR - REP,ABSENTEE,ANDREW JONES,1
2017-03-07,15,02,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,15,02,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,15,02,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,15,02,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,15,02,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,15,02,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,15,02,MAYOR - REP,Total,ANDY KARANDZIEFF,0
2017-03-07,15,02,MAYOR - REP,Total,JIM OSHER,4
2017-03-07,15,02,MAYOR - REP,Total,ANDREW JONES,12
2017-03-07,15,03,MAYOR - REP,Polling,ANDY KARANDZIEFF,3
2017-03-07,15,03,MAYOR - REP,Polling,JIM OSHER,0
2017-03-07,15,03,MAYOR - REP,Polling,ANDREW JONES,4
2017-03-07,15,03,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,15,03,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,15,03,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,15,03,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,15,03,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,15,03,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,15,03,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,15,03,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,15,03,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,15,03,MAYOR - REP,Total,ANDY KARANDZIEFF,3
2017-03-07,15,03,MAYOR - REP,Total,JIM OSHER,0
2017-03-07,15,03,MAYOR - REP,Total,ANDREW JONES,4
2017-03-07,15,04,MAYOR - REP,Polling,ANDY KARANDZIEFF,0
2017-03-07,15,04,MAYOR - REP,Polling,JIM OSHER,1
2017-03-07,15,04,MAYOR - REP,Polling,ANDREW JONES,2
2017-03-07,15,04,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,15,04,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,15,04,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,15,04,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,15,04,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,15,04,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,15,04,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,15,04,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,15,04,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,15,04,MAYOR - REP,Total,ANDY KARANDZIEFF,0
2017-03-07,15,04,MAYOR - REP,Total,JIM OSHER,1
2017-03-07,15,04,MAYOR - REP,Total,ANDREW JONES,2
2017-03-07,15,05,MAYOR - REP,Polling,ANDY KARANDZIEFF,2
2017-03-07,15,05,MAYOR - REP,Polling,JIM OSHER,2
2017-03-07,15,05,MAYOR - REP,Polling,ANDREW JONES,0
2017-03-07,15,05,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,1
2017-03-07,15,05,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,15,05,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,15,05,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,15,05,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,15,05,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,15,05,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,15,05,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,15,05,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,15,05,MAYOR - REP,Total,ANDY KARANDZIEFF,3
2017-03-07,15,05,MAYOR - REP,Total,JIM OSHER,2
2017-03-07,15,05,MAYOR - REP,Total,ANDREW JONES,0
2017-03-07,15,06,MAYOR - REP,Polling,ANDY KARANDZIEFF,1
2017-03-07,15,06,MAYOR - REP,Polling,JIM OSHER,0
2017-03-07,15,06,MAYOR - REP,Polling,ANDREW JONES,5
2017-03-07,15,06,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,15,06,MAYOR - REP,ABSENTEE,JIM OSHER,1
2017-03-07,15,06,MAYOR - REP,ABSENTEE,ANDREW JONES,1
2017-03-07,15,06,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,15,06,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,15,06,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,15,06,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,15,06,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,15,06,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,15,06,MAYOR - REP,Total,ANDY KARANDZIEFF,1
2017-03-07,15,06,MAYOR - REP,Total,JIM OSHER,1
2017-03-07,15,06,MAYOR - REP,Total,ANDREW JONES,6
2017-03-07,15,07,MAYOR - REP,Polling,ANDY KARANDZIEFF,0
2017-03-07,15,07,MAYOR - REP,Polling,JIM OSHER,0
2017-03-07,15,07,MAYOR - REP,Polling,ANDREW JONES,1
2017-03-07,15,07,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,15,07,MAYOR - REP,ABSENTEE,JIM OSHER,0
2017-03-07,15,07,MAYOR - REP,ABSENTEE,ANDREW JONES,0
2017-03-07,15,07,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,15,07,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,15,07,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,15,07,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,15,07,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,15,07,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,15,07,MAYOR - REP,Total,ANDY KARANDZIEFF,0
2017-03-07,15,07,MAYOR - REP,Total,JIM OSHER,0
2017-03-07,15,07,MAYOR - REP,Total,ANDREW JONES,1
2017-03-07,16,01,MAYOR - REP,Polling,ANDY KARANDZIEFF,2
2017-03-07,16,01,MAYOR - REP,Polling,JIM OSHER,1
2017-03-07,16,01,MAYOR - REP,Polling,ANDREW JONES,38
2017-03-07,16,01,MAYOR - REP,ABSENTEE,ANDY KARANDZIEFF,0
2017-03-07,16,01,MAYOR - REP,ABSENTEE,JIM OSHER,1
2017-03-07,16,01,MAYOR - REP,ABSENTEE,ANDREW JONES,1
2017-03-07,16,01,MAYOR - REP,PROVISIONAL,ANDY KARANDZIEFF,0
2017-03-07,16,01,MAYOR - REP,PROVISIONAL,JIM OSHER,0
2017-03-07,16,01,MAYOR - REP,PROVISIONAL,ANDREW JONES,0
2017-03-07,16,01,MAYOR - REP,HOUSE VOTES,ANDY KARANDZIEFF,0
2017-03-07,16,01,MAYOR - REP,HOUSE VOTES,JIM OSHER,0
2017-03-07,16,01,MAYOR - REP,HOUSE VOTES,ANDREW JONES,0
2017-03-07,16,01,MAYOR - REP,Total,ANDY KARANDZIEFF,2
2017-03-07,16,01,MAYOR - REP,Total,JIM OSHER,2
2017-03-07,16,01,MAYOR - REP,Total,ANDREW JONES,39
